,Unnamed: 0,entity_term,entity_name
690,690,Acute myeloid leukemia progression,adverse
691,691,Acute myeloid leukaemia progression,adverse
692,692,Acute myeloid leukaemia (in remission),adverse
693,693,Acute myeloid leukemia in remission,adverse
694,694,Acute myeloid leukemia (in remission),adverse
695,695,Acute myeloid leukaemia in remission,adverse
696,696,Acute myelomonocytic leukaemia,adverse
697,697,Acute myelomonocytic leukemia,adverse
698,698,Acute myocardial infarction,adverse
699,699,"Acute myocardial infarction, of anterolateral wall",adverse
700,700,"Acute myocardial infarction, of inferolateral wall",adverse
701,701,"Acute myocardial infarction, of inferoposterior wall",adverse
702,702,"Acute myocardial infarction, of other anterior wall",adverse
703,703,"Acute myocardial infarction, of other inferior wall",adverse
704,704,"Acute myocardial infarction, of other lateral wall",adverse
705,705,"Acute myocardial infarction, of other specified sites",adverse
706,706,"Acute myocardial infarction, subendocardial infarction",adverse
707,707,"Acute myocardial infarction, true posterior wall infarction",adverse
708,708,"Acute myocardial infarction, unspecified site",adverse
709,709,Myocardial infarction acute,adverse
710,710,ST segment elevation myocardial infarction,adverse
711,711,STEMI,adverse
712,712,Non ST segment elevation myocardial infarction,adverse
713,713,Non STEMI,adverse
714,714,Acute antero septal myocardial infarction,adverse
715,715,Acute non-Q wave MI,adverse
716,716,"Acute myocardial infarction, of anterior wall",adverse
717,717,Acute myocardial reinfarction,adverse
718,718,Acute transmural myocardial infarction,adverse
719,719,Acute myocardial infarction type 1,adverse
720,720,Acute myocardial infarction type 2,adverse
721,721,Acute myocardial infarction type 3,adverse
722,722,Acute myocardial infarction type 4a,adverse
723,723,Acute myocardial infarction type 4b,adverse
724,724,Acute myocardial infarction type 5,adverse
725,725,Acute promyelocytic leukaemia,adverse
726,726,Acute promyelocytic leukemia,adverse
727,727,Acute delusional psychoses,adverse
728,728,Acute organic psychosis NOS,adverse
729,729,Acute psychosis,adverse
730,730,Acute psychotic reaction,adverse
731,731,Acute and transient psychotic disorder,adverse
732,732,Acute pulmonary histoplasmosis,adverse
733,733,Histoplasma capsulatum pneumonia,adverse
734,734,Histoplasma capsulatum pneumonitis acute,adverse
735,735,Histoplasma duboisii pneumonia,adverse
736,736,Histoplasmosis pneumonia,adverse
737,737,"Acute edema of lung, unspecified",adverse
738,738,"Acute oedema of lung, unspecified",adverse
739,739,Acute pulmonary edema,adverse
740,740,Acute pulmonary oedema,adverse
741,741,Flash pulmonary edema,adverse
742,742,Flash pulmonary oedema,adverse
743,743,A.R.D.S.,adverse
744,744,Acute respiratory distress syndrome,adverse
745,745,Adult RDS,adverse
746,746,Adult respiratory distress syndr,adverse
747,747,Adult respiratory distress syndrome,adverse
748,748,Adult respiratory stress syndrome,adverse
749,749,ARDS,adverse
750,750,Distress respiratory syndrome adults,adverse
751,751,Respiratory distress syndrome,adverse
752,752,Respiratory distress syndrome adult,adverse
753,753,Shock lung,adverse
754,754,Surfactant deficiency syndrome adult,adverse
755,755,Syndrome adult respiratory,adverse
756,756,Syndrome adult respiratory distress,adverse
757,757,Syndrome respiratory distress adult,adverse
758,758,Acute on chronic respiratory failure,adverse
759,759,Acute respiratory failure,adverse
760,760,Acute respiratory decompensation,adverse
761,761,Acute respiratory insufficiency,adverse
762,762,Type 3 (peri-operative) respiratory failure,adverse
763,763,Acute ethmoidal sinusitis,adverse
764,764,Acute frontal sinusitis,adverse
765,765,Acute maxillary sinusitis,adverse
766,766,Acute sinusitis,adverse
767,767,"Acute sinusitis, ethmoidal",adverse
768,768,"Acute sinusitis, maxillary",adverse
769,769,"Acute sinusitis, other",adverse
770,770,"Acute sinusitis, sphenoidal",adverse
771,771,"Acute sinusitis, unspecified",adverse
772,772,Acute sphenoidal sinusitis,adverse
773,773,Other acute sinusitis,adverse
774,774,Sinusitis acute NOS,adverse
775,775,Acute polysinusitis,adverse
776,776,Acute reaction to stress,adverse
777,777,"Acute reaction to stress, unspecified",adverse
778,778,Acute stress disorder,adverse
779,779,Acute stress reaction,adverse
780,780,Other acute reactions to stress,adverse
781,781,Predominant psychomotor disturbance,adverse
782,782,Unspecified acute reaction to stress,adverse
783,783,Adam-Stokes syndrome,adverse
784,784,Adams Stokes attack,adverse
785,785,Adams Stokes syndrome,adverse
786,786,Adams-Stokes syndrome,adverse
787,787,AV block complete with syncope,adverse
788,788,Morgagni's disease,adverse
789,789,Morgagni-Adam's Stokes syndrome,adverse
790,790,Spens' syndrome,adverse
791,791,Stokes Adams syndrome,adverse
792,792,Stokes-Adams syndrome,adverse
793,793,Syndrome Adams-Stokes,adverse
794,794,Syndrome Stokes-Adams,adverse
795,795,Addison's disease,adverse
796,796,Adrenocortical insufficiency chronic,adverse
797,797,Disease Addison's,adverse
798,798,Autoimmune adrenal insufficiency,adverse
799,799,Autoimmune adrenalitis,adverse
800,800,Adductor vocal cord weakness,adverse
801,801,Adenocarcinoma,adverse
802,802,Adenocarcinoma NOS,adverse
803,803,Disseminated adenocarcinoma,adverse
804,804,Mucinous carcinoma,adverse
805,805,Cystadenocarcinoma,adverse
806,806,Acinic cell carcinoma,adverse
807,807,Progression of adenocarcinoma,adverse
808,808,Oxyphilic adenocarcinoma,adverse
809,809,Carcinoma in adenoma,adverse
810,810,Adenocarcinoma gastric,adverse
811,811,Adenocarcinoma gastric in situ,adverse
812,812,Adenocarcinoma gastric recurrent,adverse
813,813,Adenocarcinoma gastric stage 0,adverse
814,814,Adenocarcinoma gastric stage I,adverse
815,815,Adenocarcinoma gastric stage II,adverse
816,816,Adenocarcinoma gastric stage III,adverse
817,817,Adenocarcinoma gastric stage IV NOS,adverse
818,818,Adenocarcinoma gastric stage IV with metastases,adverse
819,819,Adenocarcinoma gastric stage IV without metastases,adverse
820,820,Adenocarcinoma of the cardia,adverse
821,821,Adenocarcinoma of the cardia in situ,adverse
822,822,Adenocarcinoma of the cardia recurrent,adverse
823,823,Adenocarcinoma of the cardia stage 0,adverse
824,824,Adenocarcinoma of the cardia stage I,adverse
825,825,Adenocarcinoma of the cardia stage II,adverse
826,826,Adenocarcinoma of the cardia stage III,adverse
827,827,Adenocarcinoma of the cardia stage IV NOS,adverse
828,828,Colloid gastric carcinoma,adverse
829,829,Metastatic gastric adenocarcinoma,adverse
830,830,Mucinous adenocarcinoma gastric,adverse
831,831,Papillary adenocarcinoma gastric,adverse
832,832,Signet-ring cell adenocarcinoma gastric,adverse
833,833,Tubular adenocarcinoma gastric,adverse
834,834,Adenocarcinoma of colon,adverse
835,835,Adenocarcinoma of colon recurrent,adverse
836,836,Adenocarcinoma of colon stage I,adverse
837,837,Adenocarcinoma of colon stage II,adverse
838,838,Adenocarcinoma of colon stage III,adverse
839,839,Adenocarcinoma of colon stage IV,adverse
840,840,Adenocarcinoma of the colon stage 0,adverse
841,841,Mucinous adenocarcinoma of colon,adverse
842,842,Signet-ring cell adenocarcinoma of colon,adverse
843,843,Adenocarcinoma of sigmoid colon,adverse
844,844,Adenocarcinoma of colon metastatic,adverse
845,845,Adenocarcinoma of the cervix,adverse
846,846,Cervical adenocarcinoma,adverse
847,847,Adenoid vegetations,adverse
848,848,Adenoidal hypertrophy,adverse
849,849,Hypertrophy of adenoids alone,adverse
850,850,Adenoma,adverse
851,851,Adenoma benign,adverse
852,852,Adenoma benign NOS,adverse
853,853,Adenoma NOS,adverse
854,854,Fibroadenoma,adverse
855,855,Adenofibroma,adverse
856,856,Adenopathy due to secondary syphilis,adverse
857,857,Adenopathy syphilitic,adverse
858,858,Adenosquamous carcinoma of the cervix,adverse
859,859,Cervical adenosquamous carcinoma,adverse
860,860,Adenosquamous cell lung cancer,adverse
861,861,Adenosquamous cell lung cancer NOS,adverse
862,862,Adenosquamous cell lung cancer stage unspecified,adverse
863,863,Adenosquamous cell lung cancer recurrent,adverse
864,864,Adenosquamous cell lung cancer stage 0,adverse
865,865,Adenosquamous cell lung cancer stage I,adverse
866,866,Adenosquamous cell lung cancer stage II,adverse
867,867,Adenosquamous cell lung cancer stage III,adverse
868,868,Adenosquamous cell lung cancer stage IIIA,adverse
869,869,Adenosquamous cell lung cancer stage IIIB,adverse
870,870,Adenosquamous cell lung cancer stage IV,adverse
871,871,Adenoviral conjunctivitis,adverse
872,872,Epidemic keratoconjunctivitis,adverse
873,873,Other adenoviral conjunctivitis,adverse
874,874,Pharyngoconjunctival fever,adverse
875,875,Adenoviral upper respiratory infection,adverse
876,876,Adiposis dolorosa,adverse
877,877,Dercum's disease,adverse
878,878,Adjustment disorder with anxiety,adverse
879,879,Adjustment reaction with anxious mood,adverse
880,880,Adjustment disorder with depressed mood,adverse
881,881,Adjustment reaction with brief depressive reaction,adverse
882,882,Adjustment reaction with prolonged depressive reaction,adverse
883,883,Brief depressive reaction,adverse
884,884,Depressed reaction,adverse
885,885,Depression reactive,adverse
886,886,Depressive reaction,adverse
887,887,Reactive depression,adverse
888,888,Situational depression,adverse
889,889,Adjustment disorder with disturbance of conduct,adverse
890,890,Adjustment reaction with predominant disturbance of conduct,adverse
891,891,Administration site reaction,adverse
892,892,Adenoma adrenal,adverse
893,893,Adrenal adenoma,adverse
894,894,Aldosteronoma,adverse
895,895,Adrenal atrophy,adverse
896,896,Adrenal cortex atrophy,adverse
897,897,Atrophy adrenal,adverse
898,898,Atrophy adrenal cortex,adverse
899,899,Adrenal cortex dysplasia,adverse
900,900,Dysplasia adrenal cortex,adverse
901,901,Adrenal cortex necrosis,adverse
902,902,Adrenal cortical necrosis,adverse
903,903,Necrosis adrenal,adverse
904,904,Necrosis adrenal cortex,adverse
905,905,Adrenal cortex dysfunction,adverse
906,906,Adrenal cortical dysfunction,adverse
907,907,Adrenal disorder,adverse
908,908,Adrenal disorder NOS,adverse
909,909,Disorder adrenal (NOS),adverse
910,910,Disorders of adrenal glands,adverse
911,911,Dysfunction adrenal,adverse
912,912,Other specified disorders of adrenal glands,adverse
913,913,Unspecified disorder of adrenal glands,adverse
914,914,Unspecified disorders of adrenal glands,adverse
915,915,Adrenal gland injury,adverse
916,916,Adrenal gland tuberculosis,adverse
917,917,Tuberculosis of adrenal glands,adverse
918,918,"Tuberculosis of adrenal glands, confirmed histologically",adverse
919,919,"Tuberculosis of adrenal glands, unspecified examination",adverse
920,920,Adrenal glomerular protoplasm enclosure,adverse
921,921,Adrenal glomerular zone abnormal,adverse
922,922,Adrenal haemorrhage,adverse
923,923,Adrenal haemorrhage of fetus or newborn,adverse
924,924,Adrenal hemorrhage,adverse
925,925,Adrenal hemorrhage of fetus or newborn,adverse
926,926,Hemorrhage adrenal,adverse
927,927,Haemorrhage adrenal,adverse
928,928,Adrenal bleeding,adverse
929,929,Adrenal cortex hypofunction,adverse
930,930,Adrenal cortex insufficiency,adverse
931,931,Adrenal cortex insuffiency,adverse
932,932,Adrenal cortical hypofunction,adverse
933,933,Adrenal cortical insufficiency,adverse
934,934,Adrenal hypofunction,adverse
935,935,Adrenal insufficiency,adverse
936,936,Adrenal insufficiency NOS,adverse
937,937,Corticoadrenal insufficiency,adverse
938,938,Hypoadrenalism,adverse
939,939,Hypofunction adrenal,adverse
940,940,Insufficiency adrenal,adverse
941,941,Insufficiency adrenal cortex,adverse
942,942,Other adrenal hypofunction,adverse
943,943,Hypoadrenocorticism,adverse
944,944,Adrenal insufficiency neonatal,adverse
945,945,Adrenal medulla hyperfunction,adverse
946,946,Medulloadrenal hyperfunction,adverse
947,947,Adrenal suppression,adverse
948,948,Supression adrenal,adverse
949,949,Adrenergic syndrome,adverse
950,950,Adrenocortical carcinoma,adverse
951,951,Anaplastic adrenocortical carcinoma,adverse
952,952,Differentiated adrenocortical carcinoma,adverse
953,953,Addisonian crisis,adverse
954,954,Adrenal crisis,adverse
955,955,Adrenal storm,adverse
956,956,Adrenocortical insufficiency acute,adverse
957,957,Crisis addisonian,adverse
958,958,Crisis adrenal,adverse
959,959,Adrenocortical insufficiency neonatal,adverse
960,960,Adrenolytic syndrome,adverse
961,961,Adult T-cell leukemia-lymphoma,adverse
962,962,Adult T-cell lymphoma/leukaemia,adverse
963,963,Adult T-cell lymphoma/leukaemia NOS,adverse
964,964,Pleomorphic small T-cell HTLV1 lymphoma (Kiel Classification),adverse
965,965,T-immunoblastic sarcoma (Adult T-cell lymphoma/leukaemia) (Lukes-Collins Classification),adverse
966,966,Adult T-cell lymphoma/leukemia,adverse
967,967,T-immunoblastic sarcoma (Adult T-cell lymphoma/leukemia) (Lukes-Collins Classification),adverse
968,968,Adult T-cell lymphoma/leukaemia recurrent,adverse
969,969,Adult T-cell lymphoma/leukemia recurrent,adverse
970,970,Adult T-cell lymphoma/leukaemia refractory,adverse
971,971,Adult T-cell lymphoma/leukemia refractory,adverse
972,972,Adult T-cell lymphoma/leukaemia stage I,adverse
973,973,Adult T-cell lymphoma/leukemia stage I,adverse
974,974,Adult T-cell lymphoma/leukaemia stage II,adverse
975,975,Adult T-cell lymphoma/leukemia stage II,adverse
976,976,Adult T-cell lymphoma/leukaemia stage III,adverse
977,977,Adult T-cell lymphoma/leukemia stage III,adverse
978,978,Adult T-cell lymphoma/leukaemia stage IV,adverse
979,979,Adult T-cell lymphoma/leukemia stage IV,adverse
980,980,Advanced sleep phase,adverse
981,981,Aesthesioneuroblastoma,adverse
982,982,Esthesioneuroblastoma,adverse
983,983,Nasal cavity esthesioneuroblastoma,adverse
984,984,Paranasal sinus esthesioneuroblastoma,adverse
985,985,Affecive disorder NOS,adverse
986,986,Affective disorder,adverse
987,987,Affective disorder NOS,adverse
988,988,Affective disorders NOS,adverse
989,989,Affective personality disorder,adverse
990,990,"Affective personality disorder, unspecified",adverse
991,991,Affective psychoses,adverse
992,992,"Affective psychoses, other",adverse
993,993,Affective psychosis,adverse
994,994,"Affective psychosis, unspecified",adverse
995,995,Chronic hypomanic personality disorder,adverse
996,996,Cycloid personality,adverse
997,997,Cyclothymic personality disorder,adverse
998,998,Drug-induced organic affective syndrome,adverse
999,999,Mood disorder NOS,adverse
1000,1000,Other affective psychoses,adverse
1001,1001,Other and unspecified affective psychoses,adverse
1002,1002,Other specified affective psychoses,adverse
1003,1003,Psychosis affective,adverse
1004,1004,Unspecified affective psychosis,adverse
