	id	Topic_Num	Topic_Perc_Contribu	Topic_Keywords	Origin_Text	Text
282	22716	5.0	0.228	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Subgroup Analyses for Death, Major Amputation, Likelihood of Any Revascularization, and Likelihood of Endovascular Revascularization in the Study Cohort on the Basis of A PrioriDefined Subgroups	['subgroup', 'analys', 'death', 'major', 'amput', 'likelihood', 'likelihood', 'endovascular', 'studi', 'cohort', 'basi', 'prioridefin', 'subgroup']
283	20736	5.0	0.2279	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Summary of Studies That Used Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Analyzed Separately	['summari', 'studi', 'measur', 'eoai', 'assess', 'vp', 'pm', 'data', 'moder', 'sever', 'vp', 'pm', 'analyz', 'separ']
284	32946	5.0	0.2279	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Ratio of Actual THV Stent Area Measured With CT to Nominal THV Area According to THV Size and Degree of Underfilling	['ratio', 'actual', 'thv', 'stent', 'area', 'measur', 'ct', 'nomin', 'thv', 'area', 'accord', 'thv', 'size', 'degre', 'underfil']
285	14781	5.0	0.2262	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Patients with a positive smear microscopy, Xpert MTB/RIF, or culture result, and days to result, per allocation group	['patient', 'posit', 'smear', 'microscopi', 'xpert', 'mtb', 'rif', 'cultur', 'result', 'day', 'result', 'alloc', 'group']
286	42792	5.0	0.2241	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Hazard Ratios for Different Endpoints per 1 SD Increase of ST2 Level or NT-proBNP Level  (on the Log2 Scale)  at Any Point in Time Using Repeated ST2 and Repeated NT-proBNP Measurements in a Joint Model	['hazard', 'ratio', 'differ', 'endpoint', 'sd', 'increas', 'st', 'level', 'nt', 'probnp', 'level', 'log', 'scale', 'point', 'time', 'repeat', 'st', 'repeat', 'nt', 'probnp', 'measur', 'joint', 'model']
287	39014	5.0	0.2227	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Stent thromboses according to ARC criteria for definite stent thrombosis and according to per-protocol definitions used in individual trials	['stent', 'thrombos', 'accord', 'arc', 'criteria', 'definit', 'stent', 'thrombosi', 'accord', 'protocol', 'definit', 'individu', 'trial']
288	7036	5.0	0.2227	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Sensitivity, specificity, and positive and negative predictive value for retinopathy at different fasting plasma glucose cutoffs	['sensit', 'specif', 'posit', 'negat', 'predict', 'valu', 'retinopathi', 'differ', 'fast', 'plasma', 'glucos', 'cutoff']
289	32514	5.0	0.2227	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Lumen Area, Vessel Area and Plaque Area of Cross Sections Arranged in the Six Sections  legend	['lumen', 'area', 'vessel', 'area', 'plaqu', 'area', 'cross', 'section', 'arrang', 'section']
290	28615	5.0	0.2227	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Sensitivity, Specificity, Positive Predictive Value, and Negative Predictive Value of Various Cut-Off Values for the Indicated Parameters	['sensit', 'specif', 'posit', 'predict', 'valu', 'negat', 'predict', 'valu', 'cut', 'valu', 'indic', 'paramet']
291	26271	5.0	0.221	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Effect of the 9vHPV vaccine on the incidence of persistent infection, cervical disease, cervical cytological abnormalities, and cervical definitive therapy related to each HPV type in the per-protocol efficacy population	['effect', 'vhpv', 'vaccin', 'incid', 'persist', 'infect', 'cervic', 'diseas', 'cervic', 'cytolog', 'abnorm', 'cervic', 'definit', 'therapi', 'relat', 'hpv', 'type', 'protocol', 'efficaci', 'popul']
292	37368	5.0	0.2209	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	APOE genotypes of AD patients and aged non-AD patients positive or negative for HSV1 in brain  (frontal lobe and temporal lobe)	['apo', 'genotyp', 'ad', 'patient', 'age', 'non', 'ad', 'patient', 'posit', 'negat', 'hsv', 'brain', 'frontal', 'lobe', 'tempor', 'lobe']
293	26433	5.0	0.2208	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Efficacy against CIN2+ and CIN1+ associated with HPV16 or HPV18 in the total vaccinated cohort for efficacy	['efficaci', 'cin', 'cin', 'associ', 'hpv', 'hpv', 'total', 'vaccin', 'cohort', 'efficaci']
294	13463	5.0	0.21899999999999997	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Vaccine efficacy against all-cause severe gastroenteritis and admission  (according-to-protocol cohort for efficacy)	['vaccin', 'efficaci', 'caus', 'sever', 'gastroenter', 'admiss', 'accord', 'protocol', 'cohort', 'efficaci']
295	19980	5.0	0.2188	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Key Eligibility Criteria and Key Exclusion Criteria	['key', 'elig', 'criteria', 'key', 'exclus', 'criteria']
296	23451	5.0	0.2179	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Value of the Aortic Effective Regurgitant Orifice Area Calculated With the Proximal Isovelocity Surface Area Method and Quantitative Doppler and Two-Dimensional Echocardiographic Methods in the Overall Study Group and in Subgroups of Patients	['valu', 'aortic', 'effect', 'regurgit', 'orific', 'area', 'calcul', 'proxim', 'isoveloc', 'surfac', 'area', 'method', 'quantit', 'doppler', 'dimension', 'method', 'overal', 'studi', 'group', 'subgroup', 'patient']
297	35214	5.0	0.2179	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Percentage of Total Cross Section Represented by Plaque Area  (Difference Between Lumen Area and Area Delimited by Internal Elastic Lamina)  at Either 7 or 21 Days After Treatment with rhVEGF  (2 g/kg by a Single Intramuscular Injection)  or Albumin legend	['percentag', 'total', 'cross', 'section', 'repres', 'plaqu', 'area', 'differ', 'lumen', 'area', 'area', 'delimit', 'intern', 'elast', 'lamina', 'day', 'treatment', 'rhvegf', 'singl', 'intramuscular', 'inject', 'albumin']
298	20737	5.0	0.2174	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Summary of Studies That Use Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Are Combined	['summari', 'studi', 'use', 'measur', 'eoai', 'assess', 'vp', 'pm', 'data', 'moder', 'sever', 'vp', 'pm', 'combin']
299	19612	5.0	0.2174	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Comparison of ARIC JUPITER-Eligible Group, JUPITER Placebo Arm, and JUPITER Treated Arm: Event Rates	['comparison', 'aric', 'jupit', 'elig', 'group', 'jupit', 'placebo', 'arm', 'jupit', 'treat', 'arm', 'event', 'rat']
300	25085	6.0	0.3275	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Per Vessel Territory Diagnostic Accuracy of Coronary Computed Tomography Angiography, Transluminal Attenuation Gradient, Contrast Opacification Difference  (Maximum, Mean, and Minimum) , and Quantitative Coronary Angiography Compared With Fractional Flow Reserve  (N = 78)	['vessel', 'territori', 'diagnost', 'accuraci', 'coronari', 'comput', 'tomographi', 'angiographi', 'translumin', 'attenu', 'gradient', 'contrast', 'opacif', 'differ', 'maximum', 'mean', 'minimum', 'quantit', 'coronari', 'angiographi', 'compar', 'fraction', 'flow', 'reserv']
301	35304	6.0	0.3228	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	['basal', 'isoprenalin', 'stimul', 'camp', 'level', 'chw', 'beta', 'cell', 'presenc', 'rabbit', 'nmol', 'liter', 'mous', 'nmol', 'liter', 'human', 'anti', 'beta', 'ecii', 'mol', 'liter']
302	30125	6.0	0.3212	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	['basal', 'isoprenalin', 'stimul', 'camp', 'level', 'chw', 'beta', 'cell', 'presenc', 'rabbit', 'nmol', 'liter', 'mous', 'nmol', 'liter', 'human', 'anti', 'beta', 'ecii', 'mol', 'liter']
303	14352	6.0	0.3109	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison of MR, Doppler Echocardiography and Catheterization-Derived Peak Pulmonary Vein Blood Flow Gradients  (mm Hg)  in Patients With Pulmonary Venous Pathway Obstruction	['comparison', 'mr', 'doppler', 'catheter', 'deriv', 'peak', 'pulmonari', 'vein', 'blood', 'flow', 'gradient', 'mm', 'hg', 'patient', 'pulmonari', 'venous', 'pathway', 'obstruct']
304	34684	6.0	0.309	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Individual Peak Myocardial Videointensity Data  (in gray scale units)  in Middle and Lateral Segments of Original Stenosis Zone and Adjacent Perfusion Bed in the Presence of One- and Two-Vessel Stenosis During Both Rest and Dobutamine Stress Echocardiography	['individu', 'peak', 'myocardi', 'videointens', 'data', 'gray', 'scale', 'unit', 'middl', 'later', 'segment', 'origin', 'stenosi', 'zone', 'adjac', 'perfus', 'bed', 'presenc', 'vessel', 'stenosi', 'rest', 'dobutamin', 'stress']
305	34429	6.0	0.3081	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Peak Tissue Doppler Velocity at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	['peak', 'tissu', 'doppler', 'veloc', 'rest', 'dobutamin', 'stimul', 'relat', 'result', 'positron', 'emiss', 'tomographi', 'dyssynerg', 'segment', 'rest']
306	34651	6.0	0.308	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison of Magnetic Resonance Imaging Findings Based on Dobutamine-Induced Systolic Wall Thickening and End-Diastolic Wall Thickness With Postrevascularization Recovery of Systolic Wall Thickening	['comparison', 'magnet', 'reson', 'imag', 'find', 'base', 'dobutamin', 'induc', 'systol', 'wall', 'thicken', 'end', 'diastol', 'wall', 'thick', 'recoveri', 'systol', 'wall', 'thicken']
307	31183	6.0	0.3076	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Coronary Flow Velocity Change in Coronary Aneurysms at Rest and Coronary Flow Reserve in 25 Patients With Kawasaki Disease and Aneurysmal Lesions in 29 Coronary Vessels  (group 2)	['coronari', 'flow', 'veloc', 'chang', 'coronari', 'aneurysm', 'rest', 'coronari', 'flow', 'reserv', 'patient', 'kawasaki', 'diseas', 'aneurysm', 'lesion', 'coronari', 'vessel', 'group']
308	34430	6.0	0.3047	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Peak Systolic SR Data at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	['peak', 'systol', 'sr', 'data', 'rest', 'dobutamin', 'stimul', 'relat', 'result', 'positron', 'emiss', 'tomographi', 'dyssynerg', 'segment', 'rest']
309	31376	6.0	0.303	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Forearm Blood Flow During Brachial Artery Infusion of Saline, l-Arginine Alone, Nitroprusside, Acetylcholine and Acetylcholine Plus l-Arginine in Control Subjects and Hypertriglyceridemic Patients	['forearm', 'blood', 'flow', 'brachial', 'arteri', 'infus', 'salin', 'arginin', 'nitroprussid', 'acetylcholin', 'acetylcholin', 'plus', 'arginin', 'control', 'subject', 'patient']
310	31185	6.0	0.3022	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Coronary Flow Velocity Dynamics in Eight Patients With Kawasaki Disease and Ischemic Findings on Exercise Stress Testing and Normal Coronary Arteries on Angiography  (group 4)	['coronari', 'flow', 'veloc', 'dynam', 'patient', 'kawasaki', 'diseas', 'ischem', 'find', 'exercis', 'stress', 'test', 'normal', 'coronari', 'arteri', 'angiographi', 'group']
311	35297	6.0	0.2994	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	['variabl', 'inter', 'compress', 'analysi', 'repeat', 'measur', 'coronari', 'obstruct', 'origin', 'compress', 'decompress', 'cr', 'imag', 'seri', 'measur', 'origin', 'imag', 'seri']
312	35298	6.0	0.2994	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	['variabl', 'inter', 'compress', 'analysi', 'repeat', 'measur', 'coronari', 'obstruct', 'origin', 'compress', 'decompress', 'cr', 'imag', 'seri', 'measur', 'origin', 'imag', 'seri']
313	14351	6.0	0.2984	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Peak Pulmonary Vein Blood Flow Velocity  (cm/s)  of Patients With Pulmonary Venous Pathway Obstruction from MR Velocity Mapping and Doppler Echocardiography legend legend	['peak', 'pulmonari', 'vein', 'blood', 'flow', 'veloc', 'cm', 'patient', 'pulmonari', 'venous', 'pathway', 'obstruct', 'mr', 'veloc', 'map', 'doppler']
314	16381	6.0	0.2978	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Sensitivity of Dipyridamole, Dobutamine Stress Echo and Myocardial Perfusion Scintigraphy for the Detection of Isolated Left Anterior Descending Coronary Artery Disease With and Without Multivessel Disease legend	['sensit', 'dipyridamol', 'dobutamin', 'stress', 'echo', 'myocardi', 'perfus', 'scintigraphi', 'detect', 'isol', 'leav', 'anterior', 'descend', 'coronari', 'arteri', 'diseas', 'multivessel', 'diseas']
315	34056	6.0	0.2978	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Per-Vessel Territory Diagnostic Accuracy of QCA, Coronary CTA, Combined CTA+ CTP, Combined CTA+ TAG320, and MDCT-IP Assessments, Compared With FFR	['vessel', 'territori', 'diagnost', 'accuraci', 'qca', 'coronari', 'cta', 'combin', 'cta', 'ctp', 'combin', 'cta', 'tag', 'mdct', 'ip', 'assess', 'compar', 'ffr']
316	30890	6.0	0.2967	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Value of Response to Dobutamine at the First Week  (Wall Thickening With Dobutamine >2 mm)  for Predicting Normal Segmental Wall Motion at the Sixth Month  (Wall Thickening >2 mm)  Depending on the Transmural Extent of Necrosis	['valu', 'respons', 'dobutamin', 'week', 'wall', 'thicken', 'dobutamin', 'mm', 'predict', 'normal', 'segment', 'wall', 'motion', 'sixth', 'month', 'wall', 'thicken', 'mm', 'depend', 'transmur', 'extent', 'necrosi']
317	31662	6.0	0.2944	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Performance of Multislice Spiral Computed Tomography Coronary Angiography for the Detection of Significant Obstructive Lesions	['diagnost', 'perform', 'multislic', 'spiral', 'comput', 'tomographi', 'coronari', 'angiographi', 'detect', 'signific', 'obstruct', 'lesion']
318	30373	6.0	0.2938	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Contractile Responses to Potassium  (K+125 mmol/liter)  Phenylephrine  (PE, 1 mol/liter)  and Angiotensin II  (1 and 100 nmol/liter) , and Dilator Responses to Acetylcholine  (10 mol/liter)  in Human Internal Mammary Artery Segments From Patients With the DD or the II/ID Genotype legend	['contractil', 'respons', 'potassium', 'mmol', 'liter', 'phenylephrin', 'pe', 'mol', 'liter', 'angiotensin', 'ii', 'nmol', 'liter', 'dilat', 'respons', 'acetylcholin', 'mol', 'liter', 'human', 'intern', 'mammari', 'arteri', 'segment', 'patient', 'dd', 'ii', 'id', 'genotyp']
319	31207	6.0	0.2921	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison of Thallium-201 and Technetium-99m Tetrofosmin Single-Photon Emission Computed Tomographic Dipyridamole Imaging Data in 364 Scan Segments	['comparison', 'thallium', 'technetium', 'tetrofosmin', 'singl', 'photon', 'emiss', 'comput', 'tomograph', 'dipyridamol', 'imag', 'data', 'scan', 'segment']
320	34431	6.0	0.2897	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Accuracy of Two-Dimensional Dobutamine Stress Echocardiography, TDI and SRI for Detection of Viability Determined by 18F-Flurodeoxyglucose Positron Emission Tomography	['diagnost', 'accuraci', 'dimension', 'dobutamin', 'stress', 'tdi', 'sri', 'detect', 'viabil', 'determin', 'positron', 'emiss', 'tomographi']
321	35296	6.0	0.2873	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Variable Inter-Compression Analysis Between the Repeated Calibrations  (t1)  of 48 Catheters in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Calibrations  (t0)  in the Original Image Series legend	['variabl', 'inter', 'compress', 'analysi', 'repeat', 'calibr', 'cathet', 'origin', 'compress', 'decompress', 'cr', 'imag', 'seri', 'calibr', 'origin', 'imag', 'seri']
322	42205	6.0	0.2868	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Pulse, Systolic Blood Pressure, End-Tidal Carbon Dioxide Concentration and Arterial Oxygen Saturation at Rest, at 3 Minutes of Exercise, at 6 Minutes of Exercise and at Peak Exercise With Placebo and Dihydrocodeine	['puls', 'systol', 'blood', 'pressur', 'end', 'tidal', 'carbon', 'dioxid', 'concentr', 'arteri', 'oxygen', 'satur', 'rest', 'minut', 'exercis', 'minut', 'exercis', 'peak', 'exercis', 'placebo', 'dihydrocodein']
323	35100	6.0	0.2866	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Accuracy of Whole-Heart Coronary Magnetic Resonance Angiography to Detect Stenoses of 50% in 113 Patients Who Completed Acquisition of Coronary Magnetic Resonance Data	['diagnost', 'accuraci', 'heart', 'coronari', 'magnet', 'reson', 'angiographi', 'detect', 'stenos', 'patient', 'complet', 'acquisit', 'coronari', 'magnet', 'reson', 'data']
324	7303	6.0	0.2849	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Analysis of Significance and Prognostic Value of Systolic Blood Pressure, Diastolic Blood Pressure and Mean Arterial Blood Pressure Obtained During Dobutamine Infusion  a	['analysi', 'signific', 'prognost', 'valu', 'systol', 'blood', 'pressur', 'diastol', 'blood', 'pressur', 'mean', 'arteri', 'blood', 'pressur', 'obtain', 'dobutamin', 'infus']
325	23712	6.0	0.2815	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Analysis of the Influence of Coronary Diameter, Image Quality, and Coronary Calcium of the Diagnostic Performance of 64-Slice CTCA for the Detection of 50% Stenosis on QCA in the Per-Segment Analysis  (95% CI)	['analysi', 'influenc', 'coronari', 'diamet', 'imag', 'qualiti', 'coronari', 'calcium', 'diagnost', 'perform', 'slice', 'ctca', 'detect', 'stenosi', 'qca', 'segment', 'analysi', 'ci']
326	35026	6.0	0.2802	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Cutpoints for Electron Beam Computed Tomographic Coronary Calcium Scores for Sensitivity of 90% and Associated Specificity and for Electron Beam Computed Tomographic Quantified Coronary Calcium Scores for Specificity of 90% and Associated Sensitivity as a Function of Decade of Associated Maximal Angiographic Lumen Stenoses	['cutpoint', 'electron', 'beam', 'comput', 'tomograph', 'coronari', 'calcium', 'score', 'sensit', 'associ', 'specif', 'electron', 'beam', 'comput', 'tomograph', 'quantifi', 'coronari', 'calcium', 'score', 'specif', 'associ', 'sensit', 'function', 'decad', 'associ', 'maxim', 'angiograph', 'lumen', 'stenos']
327	31327	6.0	0.2799	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Relative Coronary Flow Reserves for Adenosine and Papaverine and Volumetric Coronary Flow Reserve for Acetylcholine in Five Patients with the Adenosine Defect and Twenty-Four Control Subjects	['relat', 'coronari', 'flow', 'reserv', 'adenosin', 'papaverin', 'volumetr', 'coronari', 'flow', 'reserv', 'acetylcholin', 'patient', 'adenosin', 'defect', 'control', 'subject']
328	19268	6.0	0.2791	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	PET Flow and Glucose Uptake, Percent MIBI Uptake, Ventricular Function and Percent Fibrosis in Anterior Wall Biopsy Specimen	['pet', 'flow', 'glucos', 'uptak', 'percent', 'mibi', 'uptak', 'ventricular', 'function', 'percent', 'fibrosi', 'anterior', 'wall', 'biopsi', 'specimen']
329	12358	6.0	0.2782	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Relationship Between Coronary Artery Lesions and Perfusion Defects on Thallium-201 Single Photon Emission Computed Tomography	['relationship', 'coronari', 'arteri', 'lesion', 'perfus', 'defect', 'thallium', 'singl', 'photon', 'emiss', 'comput', 'tomographi']
330	33824	6.0	0.2774	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Intensity of Single-Photon Emission Computed Tomographic Perfusion Defects, Wall Motion Abnormalities and Contrast Effects on Patients in Each Randomized Dosage Group legend	['intens', 'singl', 'photon', 'emiss', 'comput', 'tomograph', 'perfus', 'defect', 'wall', 'motion', 'abnorm', 'contrast', 'effect', 'patient', 'random', 'dosag', 'group']
331	23478	6.0	0.2774	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison Between Intravenous Electron-Beam Coronary Angiography and Selective Coronary Angiography in 221 Segments Comprising the Proximal and Mid Major Coronary Arteries  (eight-segment model)  in 28 Patients  legend	['comparison', 'intraven', 'electron', 'beam', 'coronari', 'angiographi', 'select', 'coronari', 'angiographi', 'segment', 'compris', 'proxim', 'mid', 'major', 'coronari', 'arteri', 'segment', 'model', 'patient']
332	19562	6.0	0.2764	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Performance of SPECT, CMR, and PET Perfusion Imaging on Patient and Coronary Artery Territory Basis	['diagnost', 'perform', 'spect', 'cmr', 'pet', 'perfus', 'imag', 'patient', 'coronari', 'arteri', 'territori', 'basi']
333	31661	6.0	0.2755	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Results: Detection of Significant  (50%)  Stenoses With 16-Row Multislice Spiral Computed Tomography Coronary Angiography	['result', 'detect', 'signific', 'stenos', 'row', 'multislic', 'spiral', 'comput', 'tomographi', 'coronari', 'angiographi']
334	19154	6.0	0.273	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Quantitative Measurements of Wall Thickness, Simulated Wall Motion and Simulated Wall Thickening Using the Variable Thickness Heart Phantom	['quantit', 'measur', 'wall', 'thick', 'simul', 'wall', 'motion', 'simul', 'wall', 'thicken', 'variabl', 'thick', 'heart', 'phantom']
335	35019	6.0	0.272	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Detection of Significant Coronary Stenoses by Electron Beam Computed Tomography Versus Coronary Angiography for 267 Analyzed Segments	['detect', 'signific', 'coronari', 'stenos', 'electron', 'beam', 'comput', 'tomographi', 'versus', 'coronari', 'angiographi', 'analyz', 'segment']
336	31017	6.0	0.2711	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Results of Quantitative Computerized Digital Analysis of Micro-CT Images by Normal and the Balloon-injured Coronary Arteries	['result', 'quantit', 'computer', 'digit', 'analysi', 'micro', 'ct', 'imag', 'normal', 'balloon', 'injur', 'coronari', 'arteri']
337	33827	6.0	0.2711	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Correlation of Single-Photon Emission Computed Tomography  (SPECT)  With Harmonic Myocardial Contrast Echocardiography in the Triggered Mode, According to the Correlation of SPECT with Wall Motion Analysis  (After Exclusion of Nondiagnostic Studies)  legend	['correl', 'singl', 'photon', 'emiss', 'comput', 'tomographi', 'spect', 'harmon', 'myocardi', 'contrast', 'trigger', 'mode', 'accord', 'correl', 'spect', 'wall', 'motion', 'analysi', 'exclus', 'nondiagnost', 'studi']
338	16844	6.0	0.2711	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Performance Indexes of CTCA and SPECT/CTCA for Detection of Hemodynamically Significant Coronary Lesions in 170 Segments in 44 Patients	['perform', 'index', 'ctca', 'spect', 'ctca', 'detect', 'hemodynam', 'signific', 'coronari', 'lesion', 'segment', 'patient']
339	12072	6.0	0.2711	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Results of Magnetic Resonance Imaging Parameters and uptake by Positron Emission Tomography, According to Wall Motion	['result', 'magnet', 'reson', 'imag', 'paramet', 'uptak', 'positron', 'emiss', 'tomographi', 'accord', 'wall', 'motion']
340	31302	6.0	0.2708	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Mitral Inflow, Pulmonary Venous Flow and Mitral Annulus Velocity in 59 Normal Volunteers	['mitral', 'inflow', 'pulmonari', 'venous', 'flow', 'mitral', 'annulus', 'veloc', 'normal', 'volunt']
341	11410	6.0	0.2703	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Performance of RT-MCE and SPECT to Detect Significant Coronary Artery Disease in Individual Vascular Territories	['diagnost', 'perform', 'rt', 'mce', 'spect', 'detect', 'signific', 'coronari', 'arteri', 'diseas', 'individu', 'vascular', 'territori']
342	9891	6.0	0.2694	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Accuracy of Coronary CTA for the Detection of Acute Coronary Syndrome and Myocardial Infarction During Index Hospitalization Among Patients With Acute Chest Pain Based on the Presence of Any Coronary Plaque or the Presence of Coronary Artery Stenosis  (>50% Luminal Narrowing)	['diagnost', 'accuraci', 'coronari', 'cta', 'detect', 'acut', 'coronari', 'syndrom', 'myocardi', 'infarct', 'index', 'hospit', 'patient', 'acut', 'chest', 'pain', 'base', 'presenc', 'coronari', 'plaqu', 'presenc', 'coronari', 'arteri', 'stenosi', 'lumin', 'narrow']
343	22436	6.0	0.2691	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Results of Coronary Artery Segment Classification and Stenosis Assessment by Contrast-enhanced Magnetic Resonance Coronary Angiography Compared With Conventional Invasive Angiography  (n = 350)  legend	['result', 'coronari', 'arteri', 'segment', 'classif', 'stenosi', 'assess', 'contrast', 'enhanc', 'magnet', 'reson', 'coronari', 'angiographi', 'compar', 'convent', 'invas', 'angiographi']
344	11242	6.0	0.26899999999999996	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Diagnostic Performance of Multi-Slice Computed Tomography Coronary Angiography to Detect 50% Stenoses	['diagnost', 'perform', 'multi', 'slice', 'comput', 'tomographi', 'coronari', 'angiographi', 'detect', 'stenos']
345	34493	6.0	0.2678	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Comparison of MCE, SPECT, Wall Motion and the Combination of MCE and Wall Motion With Results of Coronary Angiography: Analysis by Patients  (n = 44)  legend	['comparison', 'mce', 'spect', 'wall', 'motion', 'combin', 'mce', 'wall', 'motion', 'result', 'coronari', 'angiographi', 'analysi', 'patient']
346	34057	6.0	0.2664	data, coronari, patient, paramet, test, result, angiograph, arteri, hemodynam, blood	Per-Vessel Diagnostic Accuracy of CTA+ TAG320, CTA+ CTP, and MDCT-IP Methods in 97 Vessels	['vessel', 'diagnost', 'accuraci', 'cta', 'tag', 'cta', 'ctp', 'mdct', 'ip', 'method', 'vessel']
